SeqNum,UtcDate,UtcTime,AcqTime,PDOP,Long,Lat,Alt.m.,TotCount.cps.,Potassium...,Uranium.ppm.,Thorium.ppm.,UpDet.cps.,X.meters.,X.meters..1,xy
72720,19/3/2024,1:08:10,999993,2.07667,149.8891587,-30.2568227,302.4141,1599.29223,2.22289,0.13377,15.17868,5.00404,302.437,100,TRUE
72721,19/3/2024,1:08:11,999992,2.07656,149.8891657,-30.2568056,302.3941,1585.48992,2.18582,1.50641,11.45016,6.00185,302.417,100,TRUE
72722,19/3/2024,1:08:12,999992,2.07645,149.8891731,-30.2567887,302.4234,1612.98231,2.49855,8.2834,10.72834,14.00853,302.446,100,TRUE
72723,19/3/2024,1:08:13,999992,2.07633,149.8891815,-30.2567702,302.4724,1547.78782,1.82131,1.30036,18.62159,7.00356,302.495,100,TRUE
72724,19/3/2024,1:08:14,999993,2.07622,149.8891891,-30.2567519,302.3034,1499.36142,2.74777,1.2447,13.2741,6.00545,302.326,100,TRUE
72725,19/3/2024,1:08:15,999992,2.0761,149.8891973,-30.2567328,302.2872,1554.94696,2.9571,2.61774,9.54857,7.00427,302.31,100,TRUE
72726,19/3/2024,1:08:16,999992,2.07599,149.8892064,-30.2567136,302.3808,1564.32694,2.96845,-0.18723,11.63019,4.00084,302.404,100,TRUE
72727,19/3/2024,1:08:17,999992,2.07588,149.8892146,-30.2566917,303.2062,1517.07561,1.9512,7.23059,17.9905,14.00993,303.229,100,TRUE
72728,19/3/2024,1:08:18,999993,2.07576,149.8892222,-30.256672,303.672,1534.77813,2.70611,3.52099,14.81038,9.00457,303.695,100,TRUE
72729,19/3/2024,1:08:19,999992,2.07564,149.8892283,-30.2566526,304.3906,1595.76971,2.84089,5.48242,12.8233,11.01221,304.413,100,TRUE
72730,19/3/2024,1:08:20,999992,2.07553,149.8892309,-30.2566338,305.1237,1569.9561,2.04326,-1.71049,27.88034,5.00305,305.147,100,TRUE
72731,19/3/2024,1:08:21,999992,2.07541,149.8892351,-30.2566141,306.0201,1555.2582,2.61113,3.25903,16.63101,9.00729,306.043,100,TRUE
72732,19/3/2024,1:08:22,999993,2.0753,149.8892416,-30.2565951,306.0183,1504.91499,3.14185,-2.08741,18.98669,3.00183,306.041,100,TRUE
72733,19/3/2024,1:08:23,999991,2.07518,149.8892478,-30.256573,306.1251,1586.60247,3.52575,-1.12677,29.61751,6.00607,306.148,100,TRUE
72734,19/3/2024,1:08:24,999993,2.07507,149.889257,-30.2565507,306.5137,1545.09393,3.10641,-0.71349,15.26767,4.00283,306.536,100,TRUE
72735,19/3/2024,1:08:25,999992,2.07495,149.8892656,-30.2565304,307.0019,1564.63994,2.79244,2.61692,9.54616,7.00286,307.025,100,TRUE
72736,19/3/2024,1:08:26,999992,2.07483,149.8892722,-30.2565081,307.2903,1688.36589,2.61798,-1.71054,27.88642,5.00405,307.313,100,TRUE
72737,19/3/2024,1:08:27,999992,2.07471,149.8892808,-30.2564839,307.9724,1567.48435,2.7216,-1.76715,22.51849,4.00124,307.995,100,TRUE
72738,19/3/2024,1:08:28,999993,2.0746000000000002,149.88929,-30.2564581,308.3542,1487.05283,2.77489,1.77105,9.64053,6.00425,308.377,100,TRUE
72739,19/3/2024,1:08:29,999992,2.42031,149.8892996,-30.2564354,308.4956,1553.10115,2.84304,1.5076,11.45575,6.00426,308.518,100,TRUE
72740,19/3/2024,1:08:30,999992,2.42039,149.8893098,-30.2564155,307.9508,1605.97804,1.98899,-1.18365,24.25029,5.00305,307.974,100,TRUE
72741,19/3/2024,1:08:31,999992,2.07425,149.8893187,-30.2563938,308.1801,1552.94574,2.66362,-1.82399,17.17168,3.00183,308.203,100,TRUE
72742,19/3/2024,1:08:32,999993,2.07413,149.8893272,-30.2563728,308.4118,1515.61837,3.04306,3.20039,11.27007,8.00327,308.435,100,TRUE
72743,19/3/2024,1:08:33,999992,2.07401,149.8893359,-30.2563516,308.4294,1577.43389,2.07875,5.5378,18.17616,12.01092,308.452,100,TRUE
72744,19/3/2024,1:08:34,999992,2.42068,149.8893489,-30.2563321,307.0442,1591.44662,3.82013,4.89726,11.09543,10.0091,307.067,100,TRUE
72745,19/3/2024,1:08:35,999992,2.07377,149.8893613,-30.2563131,305.4525,1638.67022,3.11239,6.00429,9.18323,11.0045,305.475,100,TRUE
72746,19/3/2024,1:08:36,999992,2.07365,149.8893735,-30.256293200000002,304.3688,1530.08483,2.79681,0.13361,15.17693,5.00355,304.392,100,TRUE
72747,19/3/2024,1:08:37,999992,2.07353,149.8893841,-30.2562721,304.2149,1572.27197,2.15473,0.39725,13.36331,5.00405,304.238,100,TRUE
72748,19/3/2024,1:08:38,999993,2.07342,149.8893926,-30.2562508,304.4928,1598.8122,1.89408,0.13329,15.17337,5.00254,304.516,100,TRUE
72749,19/3/2024,1:08:39,999992,2.0733,149.8894001,-30.2562283,304.9009,1599.65426,2.25883,1.82682,14.99015,7.00286,304.924,100,TRUE
72750,19/3/2024,1:08:40,999992,2.07318,149.8894103,-30.2562039,305.0735,1593.81125,2.52241,-0.3935,18.80307,5.00255,305.096,100,TRUE
72751,19/3/2024,1:08:41,999992,2.07306,149.8894152,-30.2561817,305.7631,1563.57765,2.96768,2.29908,6.01269,6.00606,305.786,100,TRUE
72752,19/3/2024,1:08:42,999993,2.07294,149.8894189,-30.2561638,306.4472,1537.08826,2.83037,4.31234,9.36825,9.00638,306.47,100,TRUE
72753,19/3/2024,1:08:43,999992,2.07282,149.8894258,-30.2561472,306.2121,1495.91101,2.72029,3.78492,12.99712,9.00548,306.235,100,TRUE
72754,19/3/2024,1:08:44,999992,2.69949,149.8894324,-30.2561351,304.3893,1551.47941,2.97921,4.04669,11.17798,9.00278,304.412,100,TRUE
72755,19/3/2024,1:08:45,999992,2.07257,149.8894419,-30.2561168,303.8711,1605.62007,2.97573,0.39762,13.36649,5.00505,303.894,100,TRUE
72756,19/3/2024,1:08:46,999992,2.07245,149.88945090000001,-30.256102,303.1145,1553.41205,2.15497,1.88523,20.35485,8.00728,303.137,100,TRUE
72757,19/3/2024,1:08:47,999992,2.07233,149.8894602,-30.2560847,302.5275,1510.22177,1.75724,-2.40777,15.45101,2.00162,302.55,100,TRUE
72758,19/3/2024,1:08:48,999993,2.07221,149.8894683,-30.2560667,302.1761,1560.26069,3.35867,4.42644,20.08023,11.0089,302.199,100,TRUE
72759,19/3/2024,1:08:49,999992,2.07209,149.8894761,-30.2560486,302.0921,1545.40477,1.72163,1.942,25.71078,9.00819,302.115,100,TRUE
72760,19/3/2024,1:08:50,999992,2.07197,149.8894814,-30.256031,302.6219,1521.92685,3.35794,2.93791,13.08787,8.00487,302.645,100,TRUE
72761,19/3/2024,1:08:51,999992,2.07184,149.8894887,-30.2560131,302.2087,1493.90979,2.24549,0.0767,9.82083,4.00244,302.232,100,TRUE
72762,19/3/2024,1:08:52,999992,2.07172,149.8894945,-30.2559933,302.4827,1568.5827,3.53158,-0.44973,13.45728,4.00404,302.506,100,TRUE
72763,19/3/2024,1:08:53,999992,2.0716,149.8895009,-30.2559728,302.6822,1616.82135,2.64019,-0.28001,29.51062,7.00356,302.705,100,TRUE
72764,19/3/2024,1:08:54,999993,2.12024,149.8895066,-30.2559547,302.3747,1511.76798,2.63678,0.71682,16.89747,6.00305,302.397,100,TRUE
72765,19/3/2024,1:08:55,999992,2.07135,149.8895149,-30.2559327,302.5352,1547.16709,2.64021,-0.18736,11.62876,4.00043,302.558,100,TRUE
72766,19/3/2024,1:08:56,999992,2.07123,149.8895226,-30.2559115,302.5779,1555.7919,3.37949,-0.18685,11.63444,4.00204,302.601,100,TRUE
72767,19/3/2024,1:08:57,999992,2.07111,149.8895337,-30.2558902,302.1467,1539.78221,2.31576,7.43549,10.81774,13.00661,302.17,100,TRUE
72768,19/3/2024,1:08:58,999992,2.07098,149.8895448,-30.2558668,301.7599,1544.16677,2.72679,1.88255,20.33652,8.00086,301.783,100,TRUE
72769,19/3/2024,1:08:59,999992,2.07086,149.8895591,-30.2558435,300.7926,1655.67057,1.56134,11.14966,14.002,18.01818,300.815,100,TRUE
72770,19/3/2024,1:09:00,999993,2.07074,149.8895709,-30.2558207,300.6632,1541.78323,1.66774,4.04778,11.18071,9.00457,300.686,100,TRUE
72771,19/3/2024,1:09:01,999992,2.07061,149.8895798,-30.2558002,300.0169,1556.94818,2.8357,-3.72469,24.52254,2.00122,300.04,100,TRUE
72772,19/3/2024,1:09:02,999992,2.07049,149.8895899,-30.2557794,299.836,1630.31893,2.57294,-1.50383,20.71563,4.00324,299.859,100,TRUE
72773,19/3/2024,1:09:03,999992,2.07036,149.8896042,-30.2557583,299.1922,1552.10044,2.90196,0.07686,9.82206,4.00284,299.215,100,TRUE
72774,19/3/2024,1:09:04,999992,2.07024,149.8896164,-30.255737,297.5106,1627.5029,3.24248,1.82649,14.9884,7.00216,297.533,100,TRUE
72775,19/3/2024,1:09:05,999992,2.07011,149.8896274,-30.2557154,296.6518,1587.96707,3.5069,1.09396,25.79306,8.00487,296.675,100,TRUE
72776,19/3/2024,1:09:06,999993,2.06999,149.8896337,-30.2556903,297.9489,1623.47411,2.80207,-0.7701,9.9153,3.00273,297.972,100,TRUE
72777,19/3/2024,1:09:07,999991,3.87142,149.88964000000001,-30.2556647,299.741,1564.48499,2.72741,1.88322,20.34114,8.00248,299.764,100,TRUE
72778,19/3/2024,1:09:08,999993,2.06974,149.8896484,-30.2556411,299.6779,1621.14777,3.41722,1.5076,11.45574,6.00425,299.701,100,TRUE
72779,19/3/2024,1:09:09,999992,2.06961,149.8896591,-30.2556159,298.9269,1570.74195,2.65365,4.0511,11.18896,9.00999,298.95,100,TRUE
72780,19/3/2024,1:09:10,999992,2.42305,149.8896691,-30.2555951,297.097,1554.25739,3.14494,5.5371,18.17409,12.00972,297.12,100,TRUE
72781,19/3/2024,1:09:11,999992,2.06936,149.8896791,-30.2555755,295.9709,1554.41296,2.5109,0.92443,9.73376,5.00455,295.994,100,TRUE
72782,19/3/2024,1:09:12,999992,2.06923,149.8896872,-30.2555536,295.7164,1555.94757,3.23089,4.63193,12.90637,10.00609,295.739,100,TRUE
72783,19/3/2024,1:09:13,999992,2.06911,149.8897004,-30.2555291,294.3855,1561.95123,2.96292,6.26921,7.37054,11.0067,294.408,100,TRUE
72784,19/3/2024,1:09:14,999993,2.06898,149.8897109,-30.2555037,293.5679,1615.46684,3.08055,1.82846,14.99889,7.00636,293.591,100,TRUE
72785,19/3/2024,1:09:15,999991,2.06885,149.8897248,-30.2554823,292.2332,1532.32179,3.6832,-0.1305,16.98239,5.00105,292.256,100,TRUE
72786,19/3/2024,1:09:16,999993,2.06873,149.8897347,-30.2554571,292.1068,1568.11022,3.11566,0.45381,18.71656,6.00425,292.13,100,TRUE
72787,19/3/2024,1:09:17,999992,2.0686,149.8897447,-30.2554327,291.66,1604.81685,2.3411,1.82715,14.9919,7.00356,291.683,100,TRUE
72788,19/3/2024,1:09:18,999992,2.06847,149.8897533,-30.2554106,291.2179,1600.29464,3.62208,0.71748,16.90332,6.00486,291.241,100,TRUE
72789,19/3/2024,1:09:19,999992,2.06834,149.8897605,-30.2553868,291.6297,1601.49486,3.5797,1.50641,11.45016,6.00185,291.652,100,TRUE
72790,19/3/2024,1:09:20,999992,2.06822,149.8897674,-30.2553693,291.5939,1598.613,2.90755,2.14909,18.54138,8.00808,291.617,100,TRUE
72791,19/3/2024,1:09:21,999992,3.87016,149.8897732,-30.255356,292.2989,1587.60189,3.05316,-0.18621,11.64152,4.00404,292.322,100,TRUE
72792,19/3/2024,1:09:22,999993,2.06796,149.8897778,-30.2553407,293.3243,1606.97704,2.45455,-0.12997,16.99016,5.00304,293.347,100,TRUE
72793,19/3/2024,1:09:23,999991,2.06783,149.8897832,-30.2553228,295.993,1632.15883,3.29941,2.8816,7.73458,7.00497,296.016,100,TRUE
72794,19/3/2024,1:09:24,999993,2.0677,149.8897865,-30.2553081,296.6724,1623.47411,1.68242,4.31349,9.37063,9.00818,296.695,100,TRUE
72795,19/3/2024,1:09:25,999992,2.06757,149.8897901,-30.2552931,297.8603,1595.65262,2.95524,1.03671,20.43414,7.00286,297.883,100,TRUE
72796,19/3/2024,1:09:26,999992,2.42393,149.8897897,-30.2552801,298.7713,1560.41842,3.59131,2.67573,14.90813,8.00728,298.794,100,TRUE
72797,19/3/2024,1:09:27,999992,2.06731,149.8897865,-30.255279,300.0789,1590.65058,3.63778,-1.50382,20.70634,4.00164,300.102,100,TRUE
72798,19/3/2024,1:09:28,999992,2.06718,149.8897834,-30.2552763,301.4195,1602.29626,2.45512,-0.1297,16.99409,5.00405,301.442,100,TRUE
72799,19/3/2024,1:09:29,999992,2.06705,149.889781,-30.2552732,302.7241,1694.54034,3.87562,7.43906,10.8231,13.01183,302.747,100,TRUE
72800,19/3/2024,1:09:30,999992,2.06692,149.8897794,-30.2552709,303.8577,1648.16855,2.96428,-2.35092,20.80407,3.00213,303.88,100,TRUE
72801,19/3/2024,1:09:31,999992,2.06679,149.8897769,-30.2552676,305.4444,1697.54307,3.05521,5.95126,3.83315,10.0091,305.467,100,TRUE
72802,19/3/2024,1:09:32,999993,2.06666,149.8897753,-30.2552638,307.025,1600.81161,3.12763,-2.35074,20.79936,3.00152,307.048,100,TRUE
72803,19/3/2024,1:09:33,999991,2.06653,149.8897729,-30.255261,308.4397,1618.98758,3.17542,2.0909,13.17864,7.00427,308.462,100,TRUE
72804,19/3/2024,1:09:34,999993,2.0664,149.8897722,-30.2552574,309.8494,1644.32862,3.33555,2.99555,18.44638,9.00728,309.872,100,TRUE
72805,19/3/2024,1:09:35,999992,2.06627,149.8897724,-30.255255,310.6039,1615.30678,3.20729,0.13377,15.1787,5.00405,310.627,100,TRUE
72806,19/3/2024,1:09:36,999992,2.06614,149.8897707,-30.2552536,311.2315,1611.65917,3.29831,2.88029,7.7315,7.00286,311.254,100,TRUE
72807,19/3/2024,1:09:37,999992,2.06601,149.889769,-30.255253,311.7481,1644.83722,3.83575,2.67407,14.90116,8.00407,311.771,100,TRUE
72808,19/3/2024,1:09:38,999992,2.06588,149.8897669,-30.2552494,313.6124,1628.6433,2.93188,5.16143,9.28104,10.0101,313.635,100,TRUE
72809,19/3/2024,1:09:39,999992,2.42458,149.8897662,-30.2552493,313.6902,1627.3165,3.0583,3.46574,9.46022,8.00648,313.713,100,TRUE
72810,19/3/2024,1:09:40,999992,2.06561,149.8897652,-30.2552475,314.6117,1569.64198,3.12968,3.78387,12.99402,9.00368,314.634,100,TRUE
72811,19/3/2024,1:09:41,999992,2.06548,149.8897633,-30.2552446,316.2245,1637.48848,3.17991,-1.88087,11.82166,2.00182,316.247,100,TRUE
72812,19/3/2024,1:09:42,999992,2.06535,149.8897625,-30.2552415,317.6892,1693.87851,2.08267,1.56557,16.81835,7.00777,317.712,100,TRUE
72813,19/3/2024,1:09:43,999992,2.06521,149.8897607,-30.2552395,318.5952,1686.36427,2.9855,4.63315,12.90946,10.0081,318.618,100,TRUE
72814,19/3/2024,1:09:44,999992,2.06508,149.8897592,-30.2552376,319.6111,1596.13166,3.23929,2.73166,20.25951,9.00639,319.634,100,TRUE
72815,19/3/2024,1:09:45,999992,2.06495,149.8897584,-30.2552354,320.7215,1613.14372,3.75799,0.19037,20.53179,6.00426,320.744,100,TRUE
72816,19/3/2024,1:09:46,999993,2.06481,149.8897566,-30.2552347,321.5195,1586.8061,2.97406,0.39668,13.35852,5.00254,321.542,100,TRUE
72817,19/3/2024,1:09:47,999992,2.06468,149.8897547,-30.2552325,322.7521,1571.74306,2.73331,-0.59963,25.98882,6.00666,322.775,100,TRUE
72818,19/3/2024,1:09:48,999992,2.06455,149.8897527,-30.2552308,324.2763,1589.76305,2.70675,1.94268,25.71643,9.00999,324.299,100,TRUE
72819,19/3/2024,1:09:49,999992,2.06441,149.8897523,-30.2552288,325.229,1579.48806,2.43402,-2.55718,27.96194,4.00124,325.252,100,TRUE
72820,19/3/2024,1:09:50,999992,2.06428,149.8897506,-30.2552271,326.2232,1676.02632,2.32568,5.5399,18.18238,12.01453,326.246,100,TRUE
72821,19/3/2024,1:09:51,999992,2.06414,149.8897504,-30.2552269,326.0496,1625.82755,2.93948,4.83797,5.73619,9.00458,326.072,100,TRUE
72822,19/3/2024,1:09:52,999992,2.06401,149.8897507,-30.2552268,326.1389,1582.28006,2.68734,-0.39318,18.80948,5.00405,326.162,100,TRUE
72823,19/3/2024,1:09:53,999992,2.06388,149.8897501,-30.2552259,326.6638,1574.80157,3.02833,-0.1301,16.98823,5.00255,326.687,100,TRUE
72824,19/3/2024,1:09:54,999992,2.06374,149.8897492,-30.2552269,326.343,1650.33512,2.1328,3.5225,14.81562,9.00729,326.366,100,TRUE
72825,19/3/2024,1:09:55,999992,2.06361,149.8897483,-30.255228,326.3404,1612.82093,2.67376,2.41068,16.716,8.00407,326.363,100,TRUE
72826,19/3/2024,1:09:56,999992,2.06347,149.8897484,-30.2552284,326.2196,1609.49733,2.99188,2.72998,20.25039,9.00278,326.242,100,TRUE
72827,19/3/2024,1:09:57,999992,2.06334,149.8897494,-30.2552292,325.6125,1571.6428,3.44964,5.68419,5.64463,10.00409,325.635,100,TRUE
72828,19/3/2024,1:09:58,999992,2.0632,149.889749,-30.2552291,325.8225,1586.96646,3.07148,3.72817,7.6428,8.00487,325.845,100,TRUE
72829,19/3/2024,1:09:59,999992,2.06307,149.8897491,-30.2552312,325.077,1521.77458,4.51255,-3.51781,17.3512,1.00051,325.1,100,TRUE
72830,19/3/2024,1:10:00,999992,2.06293,149.8897493,-30.2552325,324.5679,1599.13379,2.91581,3.31531,21.98395,10.0071,324.591,100,TRUE
72831,19/3/2024,1:10:01,999992,2.06279,149.8897499,-30.2552325,324.3248,1594.13024,2.51032,0.92395,9.7313,5.00355,324.348,100,TRUE
72832,19/3/2024,1:10:02,999992,2.06266,149.8897495,-30.2552343,323.8091,1644.16571,3.13878,0.39706,13.36172,5.00355,323.832,100,TRUE
72833,19/3/2024,1:10:03,999992,2.06252,149.8897498,-30.2552339,323.9203,1632.1572,3.92666,0.77402,22.25624,7.00497,323.943,100,TRUE
72834,19/3/2024,1:10:04,999993,2.06238,149.8897523,-30.2552284,324.0605,1607.33433,3.87609,3.46277,9.45302,8.00166,324.083,100,TRUE
72835,19/3/2024,1:10:05,999991,2.06225,149.8897577,-30.2552166,324.1471,1613.82305,3.57467,-2.1441,13.63078,2.00102,324.17,100,TRUE
72836,19/3/2024,1:10:06,999993,2.06211,149.8897628,-30.2552037,324.632,1558.94784,2.46157,5.1020200000000004,3.92199,9.00548,324.655,100,TRUE
72837,19/3/2024,1:10:07,999991,2.06197,149.8897691,-30.255193,324.325,1632.15883,2.57848,0.66051,11.54652,5.00355,324.348,100,TRUE
72838,19/3/2024,1:10:08,999993,2.06184,149.8897761,-30.2551821,323.2294,1587.28252,3.01326,3.67244,2.28943,7.00566,323.252,100,TRUE
72839,19/3/2024,1:10:09,999991,2.0617,149.889784,-30.2551693,322.997,1592.97171,3.50349,2.0909,13.17864,7.00427,323.02,100,TRUE
72840,19/3/2024,1:10:10,999993,2.06156,149.8897951,-30.2551604,320.455,1610.97948,2.94905,6.00578,9.18556,11.00669,320.478,100,TRUE
72841,19/3/2024,1:10:11,999991,2.06142,149.8898041,-30.2551501,317.7933,1550.32557,3.13241,1.29953,18.61527,7.00147,317.816,100,TRUE
72842,19/3/2024,1:10:12,999993,2.06128,149.8898153,-30.255139,315.489,1545.93993,2.92012,0.92371,9.73006,5.00304,315.512,100,TRUE
72843,19/3/2024,1:10:13,999991,2.06114,149.8898257,-30.2551301,312.4364,1653.67801,3.34452,7.22799,17.98436,14.00574,312.459,100,TRUE
72844,19/3/2024,1:10:14,999993,2.06101,149.8898348,-30.2551194,310.4221,1596.13006,2.86616,2.93835,13.08942,8.00567,310.445,100,TRUE
72845,19/3/2024,1:10:15,999991,2.06087,149.8898457,-30.2551087,308.5078,1656.51352,2.42256,1.82649,14.98841,7.00217,308.531,100,TRUE
72846,19/3/2024,1:10:16,999993,2.06073,149.8898575,-30.2550956,306.1467,1626.47684,4.13785,0.66093,11.54931,5.00454,306.169,100,TRUE
72847,19/3/2024,1:10:17,999991,2.06059,149.8898663,-30.2550883,304.0105,1609.82101,2.94753,1.45027,6.09917,5.00255,304.033,100,TRUE
72848,19/3/2024,1:10:18,999993,2.06045,149.8898717,-30.2550793,302.9862,1602.65388,2.75545,2.41029,16.71406,8.00327,303.009,100,TRUE
72849,19/3/2024,1:10:19,999991,2.06031,149.8898769,-30.2550674,303.5457,1687.85912,3.50652,-0.3935,18.80307,5.00255,303.568,100,TRUE
72850,19/3/2024,1:10:20,999993,2.06017,149.8898809,-30.2550562,303.658,1690.87349,3.1645,4.89853,11.09815,10.01109,303.681,100,TRUE
72851,19/3/2024,1:10:21,999991,2.06003,149.8898838,-30.2550445,302.441,1588.65135,1.97123,1.03671,20.43416,7.00287,302.464,100,TRUE
72852,19/3/2024,1:10:22,999993,2.05989,149.8898825,-30.2550321,301.7588,1642.6558,2.59784,2.99644,18.45057,9.00908,301.782,100,TRUE
72853,19/3/2024,1:10:23,999991,2.05975,149.8898811,-30.2550207,301.0451,1655.50651,2.88754,-3.25514,15.5436,1.00091,301.068,100,TRUE
72854,19/3/2024,1:10:24,999993,2.05961,149.8898717,-30.255015,300.6463,1728.53239,3.08653,-0.07364,22.33702,6.00185,300.669,100,TRUE
72855,19/3/2024,1:10:25,999991,2.05947,149.8898594,-30.2550134,300.3131,1624.82866,2.32724,1.56375,16.80676,7.00357,300.336,100,TRUE
72856,19/3/2024,1:10:26,999993,2.05933,149.8898477,-30.255015,298.9891,1684.36096,2.4921,1.56466,16.81253,7.00566,299.012,100,TRUE
72857,19/3/2024,1:10:27,999991,2.05919,149.8898343,-30.2550215,298.3144,1638.50794,3.97922,-1.24047,18.88955,4.00124,298.337,100,TRUE
72858,19/3/2024,1:10:28,999993,2.14801,149.8898244,-30.2550326,297.7484,1666.17966,2.87198,5.10268,3.92263,9.00638,297.771,100,TRUE
72859,19/3/2024,1:10:29,999991,2.05891,149.8898203,-30.2550401,298.124,1645.00345,3.07149,3.72818,7.64281,8.00488,298.147,100,TRUE
72860,19/3/2024,1:10:30,999992,2.14785,149.8898154,-30.2550526,298.0071,1685.02618,4.00946,2.35432,11.3636,7.00427,298.03,100,TRUE
72861,19/3/2024,1:10:31,999992,2.05862,149.8898122,-30.2550589,298.5333,1729.05299,3.40759,1.82748,14.99365,7.00427,298.556,100,TRUE
72862,19/3/2024,1:10:32,999992,2.05848,149.88981,-30.2550654,298.8209,1667.34889,3.17612,2.09161,13.18177,7.00567,298.844,100,TRUE
72863,19/3/2024,1:10:33,999992,2.05834,149.8898107,-30.2550769,298.6536,1612.62714,3.32243,1.24497,13.2757,6.00606,298.676,100,TRUE
72864,19/3/2024,1:10:34,999992,2.0582,149.8898084,-30.255089,298.5185,1627.3165,3.11721,2.03485,7.82637,6.00486,298.541,100,TRUE
72865,19/3/2024,1:10:35,999992,2.05805,149.8898056,-30.2550947,298.4936,1633.9951,3.14306,-0.50689,8.09655,3.00183,298.516,100,TRUE
72866,19/3/2024,1:10:36,999992,3.85542,149.8898004,-30.2550983,299.4973,1644.67267,3.43457,3.84061,18.34727,10.00409,299.52,100,TRUE
72867,19/3/2024,1:10:37,999992,2.05777,149.8897996,-30.2550982,299.1256,1651.00546,3.36599,-0.45014,13.45088,4.00244,299.148,100,TRUE
72868,19/3/2024,1:10:38,999992,2.05763,149.8898012,-30.2550941,298.7057,1667.68208,3.14817,4.63071,12.90329,10.00409,298.728,100,TRUE
72869,19/3/2024,1:10:39,999992,2.05748,149.8898009,-30.2550931,298.3738,1621.28439,5.08346,-1.61744,10.01236,2.00282,298.397,100,TRUE
72870,19/3/2024,1:10:40,999992,2.05734,149.889802,-30.2550911,298.1354,1609.8194,3.15999,-1.24042,18.89382,4.00204,298.158,100,TRUE
72871,19/3/2024,1:10:41,999992,2.0572,149.8898035,-30.2550898,298.0018,1645.67308,3.25671,2.09018,13.17548,7.00286,298.025,100,TRUE
72872,19/3/2024,1:10:42,999992,2.05705,149.8898041,-30.2550881,297.6476,1667.68208,3.3976,0.65987,11.54229,5.00205,297.67,100,TRUE
72873,19/3/2024,1:10:43,999992,2.05691,149.8898046,-30.2550863,297.3805,1561.63871,2.90439,-0.92034,22.43027,5.00205,297.403,100,TRUE
72874,19/3/2024,1:10:44,999992,2.05676,149.8898052,-30.2550836,297.1775,1689.86014,2.63215,1.6205,22.16054,8.00407,297.2,100,TRUE
72875,19/3/2024,1:10:45,999992,2.05662,149.8898058,-30.255080800000002,297.0478,1582.12172,3.53846,-2.35092,20.80407,3.00213,297.071,100,TRUE
72876,19/3/2024,1:10:46,999992,2.05648,149.8898059,-30.2550793,296.8703,1688.85963,4.1857,1.03696,20.43643,7.00356,296.893,100,TRUE
72877,19/3/2024,1:10:47,999992,2.05633,149.8898064,-30.2550781,296.6734,1656.50576,3.63053,-1.18357,24.25832,5.00455,296.696,100,TRUE
72878,19/3/2024,1:10:48,999992,2.05619,149.889807,-30.2550763,296.4605,1639.83468,1.94612,5.15811,9.27514,10.00509,296.483,100,TRUE
72879,19/3/2024,1:10:49,999992,2.05604,149.8898073,-30.2550753,296.2519,1595.33342,2.78137,-0.1305,16.98237,5.00105,296.275,100,TRUE
72880,19/3/2024,1:10:50,999992,2.0559,149.8898076,-30.2550731,296.1631,1695.2019,3.20693,1.62111,22.16548,8.00568,296.186,100,TRUE
72881,19/3/2024,1:10:51,999991,2.05575,149.8898086,-30.2550728,295.628,1631.15812,3.6645,4.57579,7.55306,9.00639,295.651,100,TRUE
72882,19/3/2024,1:10:52,999993,2.05561,149.8898099,-30.2550711,294.8972,1607.45957,4.20602,0.39743,13.36488,5.00454,294.92,100,TRUE
72883,19/3/2024,1:10:53,999991,2.05546,149.8898126,-30.2550703,294.3545,1616.98636,3.29905,2.88116,7.73356,7.00427,294.377,100,TRUE
72884,19/3/2024,1:10:54,999992,2.05531,149.889814,-30.2550686,293.9114,1715.04446,4.40105,1.50731,11.45435,6.00366,293.934,100,TRUE
72885,19/3/2024,1:10:55,999992,2.05517,149.8898147,-30.2550679,293.5818,1616.66121,3.59396,1.77008,9.63689,6.00246,293.605,100,TRUE
72886,19/3/2024,1:10:56,999992,2.05502,149.8898156,-30.2550675,293.1353,1627.82856,3.32058,2.73082,20.25495,9.00458,293.158,100,TRUE
72887,19/3/2024,1:10:57,999992,2.05488,149.8898166,-30.2550668,292.6204,1679.85505,3.07918,1.82715,14.9919,7.00356,292.643,100,TRUE
72888,19/3/2024,1:10:58,999992,2.05473,149.889817,-30.2550654,292.503,1675.68536,3.77986,1.62019,22.15807,8.00327,292.526,100,TRUE
72889,19/3/2024,1:10:59,999992,2.05458,149.8898194,-30.2550647,292.0499,1616.14585,3.88163,0.98071,15.08617,6.00426,292.073,100,TRUE
72890,19/3/2024,1:11:00,999992,2.05443,149.8898208,-30.2550628,292.2979,1644.67267,3.18052,5.74092,10.99789,11.0045,292.321,100,TRUE
72891,19/3/2024,1:11:01,999992,2.05429,149.8898209,-30.2550614,292.2268,1687.36508,2.61455,0.77424,22.25872,7.00567,292.25,100,TRUE
72892,19/3/2024,1:11:02,999992,2.05414,149.8898186,-30.2550652,292.0672,1655.67057,3.17683,2.09232,13.18491,7.00707,292.09,100,TRUE
72893,19/3/2024,1:11:03,999992,2.05399,149.8898135,-30.2550787,291.1823,1615.66081,3.9069,-1.56055,15.35308,3.00123,291.205,100,TRUE
72894,19/3/2024,1:11:04,999992,2.05385,149.8898083,-30.2550901,290.5765,1614.14443,3.27046,0.77402,22.25624,7.00497,290.599,100,TRUE
